IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
19,10,CSX,185957,,,,,19,10,CSX,185957,,,19,10,14,1,0,AM,12,0,0,0,0,,INDIANAPOLIS,9.0,18,40,4,1,0,E,,4,0,6,N,NORTH HUMP LEAD,1,0.0,2,TTGX,852515,1,N,,,0,N,0,0,0,0,0,0,0,0,0,0,71,0,16,0,0,0,0,0,0,0,6494,0,H702,,0,0,0,0,H702,2,1,1,15793,,18C097,0,0,0,0,0,0,0,,,,,1,4,,CL,,,,166,,2019,0,0,0,0,0,0,MARION,97,,,,N,CWR,000-000-000,Q36013 CONDUCTOR LINED ROUTE TOWARDS SOUTH HUMP LEAD INSTEAD OF SANKY INBOUND RESULTING IN A SIDE SW,IPE OF CAR TTGX 852515 THAT WAS ON NORTH HUMP LEAD. NO DERAILMENT.,,,,,,,,,,,,,,0,39.759791,-86.327526,2,5,,,,INDIANAPOLIS TERMINA,
19,12,CSX,187326,,,,,19,12,CSX,187326,,341347A,19,12,23,5,24,AM,7,0,0,0,0,,LAFAYETTE,121.7,18,26,1,1,18,E,G995,2,11600,1,Y,SINGLE MAIN TRACK,3,16.7,1,BNSF,489525,93,Y,,,0,N,2,0,0,0,1,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,39313,0,M302,,0,1,0,1,M302,1,3,18,39313,,18C157,1,0,0,1,0,1,0,5,,5,,1,4,,CL,,,,117,,2019,0,0,0,0,0,1,TIPPECANOE,157,,,,N,CWR,000-000-000,GRAIN TRUCK HIT SIDE OF G99520. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (,RR XING SYMBOLS).,,,,,,,,,,,,,,0,40.400355,-86.911509,1,2,,,,MONON,
19,11,NS,136234,,,,,19,11,NS,136234,,,19,11,18,5,35,PM,12,0,0,0,0,,ELKHART,CD422.,18,42,3,2,5,E,MISC,4,0,5,Y,CLASSIFICATION YARD,1,0,2,TILX,252286,1,Y,TILX,252286,1,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35000,18735,E30C,,0,0,0,0,E30C,2,1,7,58735,,18C039,0,0,0,0,0,0,0,,,,,3,4,,CL,,,,356,,2019,0,0,0,0,0,0,ELKHART,39,,,,N,CWR,000-000-000,WHILE ROLLING WEST DOWN THE HUMP THE WEST KNUCKLE FROM CAR TILX 252286 FELL OUT IN THE FROG. THE CAR,THEN IMPACTED THE KNUCKLE AND CLIMBED UP AND OVER THE RAIL DERAILED ALL 4 AXLES CAUSING THE CAR TO,STOP. THE TILX 252298 THAT WAS ROLLING DOWN THE HIILL BEHIND THE TILX 252286 BYPASSED COUPLERS WHEN,IT TRIED TO COUPLE AND PUNCTURED THE END OF TILX 252286.,,,,,,,,,,,,0,41.67736,-85.978495,2,5,K,,,CHICAGO LINE,
19,2,UP,0219GL004,19,2,IAIS,2019006,19,2,NS,132740,,,19,2,4,8,10,PM,1,0,0,0,0,,DES MOINES,356.15,19,16,4,1,4,E,YDM0,3,11009,7,Y,SINGLE MAIN TRACK,5,1.0,1,TILX,570262,20,Y,,,0,,2,0,0,0,0,0,0,0,0,0,80,0,10,0,0,5,0,0,0,0,16810,0,H702,,0,0,0,0,H702,1,5,4,57437,,19C153,0,0,0,1,0,1,0,5,51,4,40,2,6,,CL,,,,330,,2019,0,0,0,0,0,0,POLK,153,,,,N,OTH,000-000-000,"WHILE DOUBLING OUT THE MDMFW-04, THE ENGINEER OF THE YDM06-04 FAILED TO PROPERLY LINE SWITCH THAT WA","S NOT LINED FOR HIS MOVEMENT.  AFTER TRAVERSING THROUGH THE SWITCH, AND STARTING TO SHOVE BACK INTO","YARD, THE DAMAGED SWITCH CAUSED THE TRAIN TO DERAIL.  NS MAINTAINS TRACK.  NS TRACK DAMAGE = $11,819",".  IAIS TRACK DAMAGE = $28,808",,,,,,,,,,,,0,41.587092,-93.591108,2,2,P,,,NT,
19,3,BNSF,CH0319110,,,,,19,3,BNSF,CH0319110,,,19,3,22,11,45,PM,1,0,0,0,0,,BURLINGTON,205.2,19,38,4,1,4,R,LCHI,3,3079,1,Y,1304,1,,2,BNSF,793967,12,Y,,,0,,3,0,0,0,0,0,0,0,0,0,23,0,2,0,0,5,0,0,0,0,59238,247954,E64C,,0,0,0,0,E64C,2,1,4,307192,,19C057,0,0,0,1,0,1,1,8,45,8,45,1,6,,CL,,,,155,,2019,0,0,0,0,0,0,DES MOINES,57,,,,N,OTH,000-000-000,L-CHI6641-22 DERAILED 5 RAILCARS WHILE MAKING A SHOVE MOVE INTO YARD TRACK 1304. NO HAZARDOUS MATERI,ALS WERE RELEASED. CAUSE IS UNDER ACTIVE INVESTIGATION.,,,,,,,,,,,,,,0,40.800869,-91.099713,2,5,K,,,OTTUMWA,
19,2,UP,0219GL022,,,,,19,2,UP,0219GL022,,,19,2,10,12,5,AM,1,4,0,0,0,,CLINTON,138.85,19,22,4,2,8,E,MCLP,3,3978,1,Y,YARD 115,1,,2,UP,5585,1,,,,0,,2,0,0,0,0,2,0,0,0,0,28,0,14,0,0,0,0,4,0,0,120717,8875,H303,,0,0,0,0,H303,2,1,8,129592,,19C045,0,0,0,1,0,1,1,2,5,2,5,1,6,,CL,,,,218,,2019,0,0,0,0,0,0,CLINTON,45,0,0,,N,OTH,000-000-000,"MCLPE-10, LEAD LOCOMOTIVE UP5585, PULLED UP TO GLUCOSE AFTER GETTING AUTHORITY, MAINLINE SWITCH WAS",LINED BUT DERAIL LEADING TO MAINLINE SWITCH WAS IN DERAILING POSITION.  2 LOCOMOTIVES AND 4 CARS DER,AILED AS A RESULT.,,,,,,,,,,,,,0,41.817972,-90.217247,2,5,,,,GENEVA SUB,
19,2,UP,0219GL065,,,,,19,2,UP,0219GL065,,,19,2,25,2,45,AM,1,0,0,0,0,,DES MOINES,355.03,19,1,4,2,3,E,UP38,4,0,8,Y,YARD 573,1,,2,UP,3843,1,,,,0,,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18870,233,M101,,0,0,0,0,M101,2,1,3,19103,,19C153,0,0,0,1,0,0,0,3,45,,,1,6,,CL,,,,247,,2019,0,0,0,0,0,0,POLK,153,,,,N,OTH,000-000-000,"MECHANICAL WAS SHOVING 4 UNITS LIGHT POWER TOWARDS THE PIT, 2 LOCOMOTIVES DERAILED DUE TO ICE AND SN",OW BUILDUP.  THE LEADING 2 WHEELS ON THE LEADING LOCOMOTIVE REMAINED ON THE RAIL WHILE THE FOLLOWING,4 ON UP3843 AND ALL WHEELS ON UP5074 DERAILED.,,,,,,,,,,,,,0,41.588834,-93.570943,2,5,,,,PERRY SUB,
19,10,NS,135782,,,,,19,10,NS,135782,,,19,10,9,12,25,PM,1,3,0,0,0,,HAYNEVILLE,28.30,13,86,2,1,42,R,321G,2,14651,1,Y,SINGLE MAIN TRACK,4,30,1,TILX,519541,61,N,,,0,,2,0,1,0,0,2,0,1,0,0,124,0,6,0,0,28,0,4,0,0,4931037,1565739,H504,,0,0,0,0,H504,1,4,42,6496776,,13C153,0,0,0,1,0,1,0,5,10,5,10,1,3,,CL,,,,292,,2019,0,0,0,0,0,0,HOUSTON,153,,,,N,CWR,000-000-000,NS TRAIN 321G309 TRAVELING SOUTH AT THE MP 28.3G EXPERIENCED A UNDESIRED TRAIN IN EMERGENCY. UPON IN,"VESTIGATING THE UNDESIRED EMERGENCY, THE CONDUCTOR DISCOVERED 1 LOCOMOTIVE AND 32 CARS DERAILED (COE",R 900357 IS AN ARTICULATED CAR). NS 3633 RELEASEED APPROXIMATELY 500 GALLONS OF DIESEL FUEL.,,,,,,,,,,,,,0,32.44831,-83.622571,1,2,J,,,MACON,
19,11,CSX,186715,,,,,19,11,CSX,186715,,638154B,19,11,21,6,25,PM,7,0,0,0,0,,WAYCROSS,590.1,13,53,4,1,33,R,Q237,2,6263,1,Y,#2 MAIN,4,39.7,1,CSXT,3086,1,Y,CSXT,3086,1,Y,1,0,1,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,16788,97,M308,,1,0,1,0,M308,1,4,33,16885,,13C299,0,0,1,1,0,1,0,11,25,11,25,1,3,,CL,,,,125,,2019,0,0,0,0,1,0,WARE,299,0,0,,N,CWR,000-000-000,Q23720 STRUCK VEHICLE AT CROSSING. VEHICLE WAS WEDGED BETWEEN Q23820 AND Q60521 AND CAUGHT ON FIRE R,ESULTING IN ONE FATALITY.,,,,,,,,,,,,,,0,31.248501,-82.374725,1,1,,,,FITZGERALD,
19,11,CSX,186715,,,,,19,11,CSX,186715,,638154B,19,11,21,6,25,PM,7,0,0,0,0,,WAYCROSS,590.1,13,53,4,1,0,R,Q605,1,11285,1,Y,#1 MAIN,4,39.7,1,CSXT,746,1,Y,CSXT,746,1,Y,3,0,0,0,0,0,0,0,0,0,54,0,146,0,0,0,0,0,0,0,0,0,M308,,0,0,1,0,M308,1,4,33,16885,,13C299,0,0,0,1,0,1,0,3,25,3,25,3,3,,CL,,,,125,,2019,0,0,0,0,0,0,WARE,299,0,0,,N,CWR,000-000-000,Q23720 STRUCK VEHICLE AT CROSSING. VEHICLE WAS WEDGED BETWEEN Q23820 AND Q60521 AND CAUGHT ON FIRE R,ESULTING IN ONE FATALITY.,,,,,,,,,,,,,,0,31.248501,-82.374725,1,1,,,,FITZGERALD,
19,10,NS,135725,,,,,19,10,NS,135725,,,19,10,4,11,10,AM,1,28,2,0,0,,ATLANTA,145.75,13,96,2,1,7,R,187A,1,10957,1,Y,INMAN RUNAROUND,3,42,3,BAEX,787,153,N,,,0,,3,0,0,0,0,0,0,0,0,0,50,0,140,0,0,6,0,26,0,0,150187,316186,E05C,,0,0,0,0,E05C,3,3,7,466373,,13C121,0,0,0,1,0,1,0,2,25,2,25,1,3,,CL,,,,301,,2019,0,0,0,0,0,0,FULTON,121,,,,N,CWR,000-000-000,TRAIN 187A103 WAS DESCENDING A GRADE WHEN A PTC SYSTEM FAULT TRIGGERED A BRAKE APPLICATION WHICH WAS,FOLLOWED BY AN UNDESIRED EMERGENCY BRAKE APPLICATION. ONCE THE TRAIN STOPPED THE CREW RECOVERED THE,"AIR, FAILED TO INSPECT THE TRAIN IN VIOLATION OFTHE RULES AND BEGAN TO MOVE, CAUSING CARS TO DERAIL",.,,,,,,,,,,,,0,33.806082,-84.475366,1,1,J,,,ATLANTA TERMINAL,
19,4,NS,133643,,,,,19,4,NS,133643,,,19,4,21,5,25,AM,12,0,0,0,0,,MACON,242.00,13,46,1,1,0,E,MISC,1,0,5,Y,FT05,3,0,2,NW,196084,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,86666,0,H312,,0,0,0,0,H312,2,3,26,555947,,13C021,0,0,0,0,0,0,0,,,,,3,3,,CL,,,,488,,2019,0,0,0,0,0,0,BIBB,21,,,,N,CWR,000-000-000,"GM42 PULLING NORTH ON EAST PULLBACK WITH 41 CARS HAD THE BOTTOM 32 CARS SEPARATE AT TILX 290206, DUE","TO A BYPASS COUPLING OF TILX 290206 AND ADMX 63258. TILX 290206 AND THE TRAILING CARS ROLLED SOUTH,","STRIKING EQUIPMENT IN FT03, FT04, ANF FT05. THHE IMPACTS CAUSED CCBX 71669, GATX 31261, CPCX 815316","AND NS 994646 IN THE FREE-ROLLING CUT TO DERAIL, ALONG WITH DERAILING NW 196084 IN FT05 AND MWCX 82","0085 AND PMRX 5690 IN FT03. ADMX 28792 IN FT04 WAS STRUCK AND DAMAGED, BUT NOT DERAILED.",,,,,,,,,,,0,32.813658,-83.622785,2,5,K,,,BRUNSWICK,
19,4,NS,133643,,,,,19,4,NS,133643,,,19,4,21,5,25,AM,12,0,0,0,0,,MACON,242.00,13,46,1,1,0,E,MISC,1,0,5,Y,FT04,3,0,2,ADMX,28792,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78764,0,H312,,0,0,0,0,H312,2,3,26,555947,,13C021,0,0,0,0,0,0,0,,,,,1,3,,CL,,,,488,,2019,0,0,0,0,0,0,BIBB,21,,,,N,CWR,000-000-000,"GM42 PULLING NORTH ON EAST PULLBACK WITH 41 CARS HAD THE BOTTOM 32 CARS SEPARATE AT TILX 290206, DUE","TO A BYPASS COUPLING OF TILX 290206 AND ADMX 63258. TILX 290206 AND THE TRAILING CARS ROLLED SOUTH,","STRIKING EQUIPMENT IN FT03, FT04, ANF FT05. THHE IMPACTS CAUSED CCBX 71669, GATX 31261, CPCX 815316","AND NS 994646 IN THE FREE-ROLLING CUT TO DERAIL, ALONG WITH DERAILING NW 196084 IN FT05 AND MWCX 82","0085 AND PMRX 5690 IN FT03. ADMX 28792 IN FT04 WAS STRUCK AND DAMAGED, BUT NOT DERAILED.",,,,,,,,,,,0,32.813658,-83.622785,2,5,K,,,BRUNSWICK,
19,4,CSX,182298,,,,,19,4,MMZ,INDUSTRY,,,19,4,10,4,30,PM,1,0,0,0,0,,JUNCTION CITY,764.3,13,82,2,1,7,R,A732,2,2420,1,Y,MARTIN MARIETTA #1,X,0.0,4,WWUX,25339,1,Y,,,0,,2,0,0,0,0,0,0,0,0,0,11,0,33,0,0,7,0,0,0,0,149318,725,T205,,0,0,0,0,T205,4,X,7,150043,,13C263,0,0,0,1,0,1,0,7,30,7,30,1,3,,CL,,,,187,,2019,0,0,0,0,0,0,TALBOT,263,,,,N,OTH,000-000-000,A73210 WAS SHOVING BACK INTO MARTIN MARIETTA AGGREGATES TO SPOT EMPTY ROCK HOPPERS IN THE INDUSTRY W,HEN 7 LOADS OF SAND AND 2 ENGINES DERAILED DUE TO DEFECTIVE CROSS TIES IN THE INDUSTRY.,,,,,,,,,,,,,,0,32.624247,-84.473986,2,5,,,,FITZGERALD,
19,4,CSX,182352,,,,,19,4,CSX,182352,,,19,4,14,7,20,AM,4,0,0,0,0,,WAYCROSS,587.0,13,70,1,2,4,E,Y196,4,0,7,Y,B50,1,0.0,2,CSXT,260186,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,29,0,7,0,0,0,0,2,0,0,16702,0,S007,,0,0,0,0,S007,2,1,5,43105,,13C299,0,0,0,0,0,0,1,,,,,1,3,,CL,,,,108,,2019,0,0,0,0,0,0,WARE,299,0,0,,N,CWR,000-000-000,CARS IN BOWL TRACK B50 ROLLED OUT INTO SIDE OF CUT OF CARS BEING PULLED OUT OF TRACK B58 BY BOWL JOB,Y10114.,,,,,,,,,,,,,,0,31.213195,-82.353954,2,5,,,,THOMASVILLE,
19,4,CSX,182352,,,,,19,4,CSX,182352,,,19,4,14,7,20,AM,4,0,0,0,0,,WAYCROSS,587.0,13,70,1,2,5,E,Y101,4,0,7,Y,B58/BOWL LADDER,1,0.0,2,NDYX,833679,3,N,,,0,N,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,25767,636,S007,,0,0,0,0,S007,2,1,5,43105,,13C299,0,0,0,1,0,1,0,,50,,50,3,3,,CL,,,,108,,2019,0,0,0,0,0,0,WARE,299,0,0,,N,CWR,000-000-000,CARS IN BOWL TRACK B50 ROLLED OUT INTO SIDE OF CUT OF CARS BEING PULLED OUT OF TRACK B58 BY BOWL JOB,Y10114.,,,,,,,,,,,,,,0,31.213195,-82.353954,2,5,,,,THOMASVILLE,
19,4,CSX,182383,19,4,FCR,FCR129450,19,4,CSX,182383,,,19,4,15,11,12,AM,1,0,0,0,0,,ATLANTA,855.4,13,70,2,1,0,E,,2,0,,,SINGLE MAIN TRACK,4,8.7,1,,,0,N,,,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7497,H503,,0,0,0,0,H503,1,4,8,14614,,13C121,0,0,0,0,0,0,0,,,,,1,3,,CL,,,,239,,2019,0,0,0,0,0,0,FULTON,121,,,,N,CWR,000-000-000,FULTON COUNTY RAILWAY CREW Z14215 WAS SHOVING CARS OF THE BRANCH LEAD AT FULCO JCT INTO THE FULCO ST,ORAGE TRACKS AND DID NOT USE PROPER TRAIN HANDLING BUFFING BNSF 793713 OFF THE RAIL CAUSING A DERAIL,"MENT. FCR ESTIMATED DAMAGES = $7,117.00",,,,,,,,,,,,,,33.723013,-84.513972,1,1,,,,ATLANTA TERMINAL,
19,11,NKCR,NKCR192651,,,,,19,11,NKCR,NKCR192651,,,19,11,8,4,45,AM,1,1,1,0,0,,HOLYOKE,177.8,8,35,4,1,4,R,MVPX,3,5896,1,Y,CHS GRAINLAND LOOP,1,,4,UTLX,667318,54,N,,,0,,2,0,0,0,0,0,0,0,0,0,38,0,16,0,0,0,0,5,0,0,203400,2700,H306,,0,0,0,0,H306,4,1,4,206100,,08C095,0,0,0,1,0,1,0,11,15,11,15,1,6,,Cl,,,,258,,2019,0,0,0,0,0,0,PHILLIPS,95,,,,N,OTH,000-000-000,NKCR CREW WAS IN THE PROCESS OF SHOVING THEIR 54 CAR TRAIN ON THE LOOP TRACK IN HOLOKE TO TIE DOWN.,SWITCH WAS MISALIGNED FOR THE LOOP TRACK AND AS THE CARS TRAVERSED THROUGH THE FACING POINT SWITCH O,"NTO THE CROSSOVER, THEY DERAILED AT THE SPLIT RAIL DERAIL.",,,,,,,,,,,,,0,40.362637,-102.162731,2,5,,,,WALLACE,
19,2,BNSF,CA0219102,,,,,19,2,BNSF,CA0219102,,,19,2,3,11,21,PM,1,0,0,0,0,,STOCKTON,1119.7,6,55,4,3,9,R,YSTO,4,6550,7,Y,144,1,,2,TBOX,639775,54,Y,,,0,,1,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,7808,3000,H307,H601,0,0,0,0,H307,2,1,9,14726,,06C077,0,0,0,0,0,1,1,,,8,20,3,7,,CL,,,,229,,2019,0,0,0,0,0,0,SAN JOAQUIN,77,0,0,,N,OTH,000-000-000,RCO Y-STO2012-03 SHOVED OUT OF THE END OF YARD TRACK 144 AND IMPACTED A CUT OF STANDING RAILCARS DUE,TO FAILURE TO CONTROL SHOVE MOVE.  RESULTED IN 2 RAILCARS DERAILED AND EQUIPMENT DAMAGES.  NO HAZAR,DOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,3,37.949538,-121.260719,2,5,K,,,STOCKTON,
19,4,UP,0419MA001,,,,,19,4,UP,0419MA001,,,19,4,1,1,45,PM,1,0,0,0,0,,LITTLE ROCK,307.5,5,51,2,1,8,E,YNR5,1,1655,7,Y,YARD 102,1,,3,PTTX,137419,26,N,,,0,,2,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,4,0,0,34100,17220,H702,,0,0,0,0,H702,3,1,8,51320,,05C119,0,0,0,1,0,1,1,7,15,7,15,1,5,,CL,,,,222,,2019,0,0,0,0,0,0,PULASKI,119,0,0,,N,CWR,000-000-000,YNR57-01 SHOVED NORTH TO MAKE ROOM IN TRACK #5.  FOREMAN LINED SWITCH AGAINST HIMSELF AND SHOVED THR,OUGH THE SWITCH THEN MADE A REVERSE MOVEMENT DERAILING 4 CARS ON THE NORTH END OF THE YARD LEAD AT B,IDDLE INTO THE SIDING.,,,,,,,,,,,,,0,34.71389,-92.283749,2,5,L,,,WHITE BLUFF SUB,
19,4,UP,0419MA021,,,,,19,4,UP,0419MA021,,,19,4,11,2,45,AM,12,0,0,0,0,,PINE BLUFF,263.3,5,70,4,2,6,E,YPB3,2,32,7,Y,YARD 004,1,,2,UP,93754,3,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12584,33,H702,,0,0,0,0,H702,2,1,6,19070,,05C069,0,0,0,2,0,0,0,3,45,,,3,5,,CL,,,,216,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,"YPB35R-10, SWITCHED EMPTY RAILCAR UP93754 INCORRECTLY INTO AN INCORRECT TRACK AND COLLIDED WITH LOCO",MOTIVES UP3792 AND UP4049 CAUSING ALL THREE TO DERAIL IN THE UPRIGHT POSITION IN YARD 10 INSIDE THE,PINE BLUFF YARD.,,,,,,,,,,,,,3,34.252159,-91.937699,2,5,K,,,PINE BLUFF SUB,
19,4,UP,0419MA021,,,,,19,4,UP,0419MA021,,,19,4,11,2,45,AM,12,0,0,0,0,,PINE BLUFF,263.3,5,70,4,2,0,R,MPBJ,2,0,8,N,YARD 004,1,,2,UP,3792,2,,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6453,0,H702,,0,0,0,0,H702,2,1,6,19070,,05C069,0,0,0,0,0,0,0,,,,,1,5,,CL,,,,216,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,"YPB35R-10, SWITCHED EMPTY RAILCAR UP93754 INCORRECTLY INTO AN INCORRECT TRACK AND COLLIDED WITH LOCO",MOTIVES UP3792 AND UP4049 CAUSING ALL THREE TO DERAIL IN THE UPRIGHT POSITION IN YARD 10 INSIDE THE,PINE BLUFF YARD.,,,,,,,,,,,,,0,34.252159,-91.937699,2,5,K,,,PINE BLUFF SUB,
19,4,UP,0419MA051,,,,,19,4,UP,0419MA051,,,19,4,21,3,5,AM,12,0,0,0,0,,PINE BLUFF,263.28,5,53,4,1,5,E,YPB3,1,2477,7,Y,TRACK 110,1,,2,UPY,343,1,,,,0,,2,0,0,0,0,0,0,0,0,0,32,0,69,0,0,0,0,0,0,0,6967,400,H306,H702,0,0,0,0,H306,2,1,5,103999,,05C069,0,0,0,2,0,0,0,4,5,,,3,5,,CL,,,,208,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,"TRAIN YPB35R-20, LEAD LOCOMOTIVE UPY343, SIDESWIPED EMPTY RESIDUE CARS CELX22031 AND TILX401464 ON T","RAIN MNLPB-20, LEAD LOCOMOTIVE UP4869, RESULTING IN THE DERAILMENT OF THE TANK CARS IN THE UPRIGHT P",OSITION.,,,,,,,,,,,,,3,34.25216,-91.937242,2,5,K,,,PINE BLUFF SUB,
19,3,UP,0319MA016,,,,,19,3,UP,0319MA016,,,19,3,12,12,10,AM,12,0,0,0,0,,PINE BLUFF,264.0,5,54,4,2,0,E,YPB3,3,80,7,Y,YARD 013,1,,2,TBOX,661503,5,N,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10662,0,H306,,0,0,0,0,H306,2,1,2,165584,,05C069,0,0,0,2,0,0,0,1,10,,,3,5,,CL,,,,85,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,"THE YPB31-11, SIDESWIPED CARS ON THE YPB35R-11, RESULTING IN THE DOWX49214 DERAILING.",,,,,,,,,,,,,,,3,34.244061,-91.946275,2,5,L,,,PINE BLUFF SUB,
19,3,UP,0319MA016,,,,,19,3,UP,0319MA016,,,19,3,12,12,10,AM,12,1,1,0,0,,PINE BLUFF,264.0,5,54,4,2,2,E,YPB3,3,1972,7,Y,YARD 013,1,,2,DOWX,49214,5,N,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,154689,233,H306,,0,0,0,0,H306,2,1,2,165584,,05C069,0,0,0,1,0,1,2,1,10,1,10,1,5,,CL,,,,85,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,"THE YPB31-11, SIDESWIPED CARS ON THE YPB35R-11, RESULTING IN THE DOWX49214 DERAILING.",,,,,,,,,,,,,,,0,34.244061,-91.946275,2,5,L,,,PINE BLUFF SUB,
19,3,UP,0319MA018,,,,,19,3,UP,0319MA018,,,19,3,11,10,30,AM,1,0,0,0,0,,NORTH LITTLE ROCK,343.0,5,49,2,2,4,R,YNL1,1,189,7,Y,MAIN LINE 1,1,,2,PTTX,137566,3,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,96439,86778,H508,,0,0,0,0,H508,2,1,4,183217,,05C119,0,0,0,1,0,0,0,2,31,,,1,5,,CL,,,,81,,2019,0,0,0,0,0,0,PULASKI,119,,,,N,OTH,000-000-000,THE YNL11R-11 WAS SHOVING A DOUBLE OVER TO THE HUMP WHEN 2 CARS DERAILED UPRIGHT.,,,,,,,,,,,,,,,1,34.763863,-92.248448,2,5,K,,,HOXIE SUB,
19,3,UP,0319MA008,,,,,19,3,UP,0319MA008,,,19,3,5,5,20,AM,9,5,0,0,0,,PINE BLUFF,264.69,5,26,1,1,5,R,MNLL,1,8502,1,Y,YARD 255,1,,2,NS,658026,45,Y,,,0,,3,0,0,0,0,0,0,0,0,0,43,0,108,0,0,4,0,0,0,0,1758,34205,M404,,0,0,0,0,M404,2,1,5,35963,,05C069,0,0,0,1,0,1,0,8,35,8,35,1,5,,CL,,,,511,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,"THE MNLLF-04, WHILE SHOVING FROM THE 49 LEAD TOWARDS TRACK 256, DERAILED FOUR CARS FROM HEAD END.  A","T THE TRAIN TRAVERSED OVER A SCOOTER CROSSING BOARD, A TIE PLATE LAYING AGAINST THE INSIDE WEB OF TH",E RAIL AND NEXT TO THE CROSSING BOARD HAD WORKED ITSELF INTO A POSITION THAT OBSTRUCTED WHERE THE WH,EEL FLANGE PASSED BETWEEN THE RAIL AND THE SCOOTER CROSSING BOARD.  THIS OBSTRUCTION CAUSED THE NS65,"8026 TO DERAIL AND SUBSEQUENTLY CAUSED THE RAIL TO ROLL AND BREAK, CAUSING THE SURROUNDING CARS TO A",LSO DERAIL.,,,,,,,,,,0,34.234612,-91.953216,2,5,K,,,PINE BLUFF SUB,
