IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
21,2,UP,0221HO005,,,,,21,2,UP,0221HO005,,,21,2,5,3,22,AM,1,26,4,0,0,,HOUSTON,1.1,48,53,4,2,4,E,YGP7,3,3818,7,Y,YARD 201,1,,2,TILX,362047,8,Y,,,0,,1,0,0,0,0,0,0,0,0,0,29,0,4,0,0,4,0,1,0,0,165323,15845,H306,,0,0,0,0,H306,2,1,4,181168,,48C201,0,0,0,1,0,1,1,4,,4,,1,5,,CL,,,,565,,2021,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,"YGP70-04 WAS RUNNING THROUGH TRACK 201 AT GALENA PARK, AND DECIDED TO GO THROUGH TRACK 202 INSTEAD.","AFTER GOING ALL THE WAY THROUGH 202 AND OUT THE OTHER END OF THE TRACK, THEY SHOVED BACK INTO 201, A","ND SWITCHED CARS INTO IT. AS THEY GOT MORE CARS, THEY SHOVED FURTHER DOWN INTO 201. WHEN THEY WERE D","ONE SWITCHING, THEY WENT TO PULL THEIR REAR CAR UP TO THEM, IN 201, SO THAT THEY COULD RIDE THE SHOV","E ALL THE WAY DOWN 201. HOWEVER, AS THEY WERE SHOVING BACK INTO 201, THEY FORGOT THAT THE 202 SWITCH","THAT THEY USED TO RUN THROUGH THAT TRACK, WAS LINED AGAINST THEM.",,,,,,,,,,0,29.748698,-95.281814,2,5,L,,,CLINTON IND LD,
21,2,UP,0221TO029,21,2,DGNO,DGN707621R,21,2,UP,0221TO029,,,21,2,25,11,48,AM,1,0,0,0,0,,DALLAS,644.02,48,52,2,2,0,,,3,0,,,"CNRT 07, 600",4,37.3,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68287,T403,,0,0,0,0,T403,1,4,10,75624,,48C113,0,0,0,0,0,0,0,,,,,2,5,,CL,,,,275,,2021,0,0,0,0,0,0,DALLAS,113,,,,,CWR,000-000-000,DGNO WEST DALLAS SWITCHER W717 (LDGTJJ-25) WAS TRAVELING FROM DGNO MOCKING BIRD YARD TO UP BROWDER Y,"ARD AND DERAILED AT FROG AT T218.  CARS REMAINED DERAILED THROUGH OS AT T218, T219 AND RERAILED AT T","916 THE SWITCH INTO THE DRILL AT BROWDER.  DGNO EQUIPMENT DAMAGE = $7,337",,,,,,,,,,,,,,32.77964,-96.810823,1,1,Q,J,,DFW SUB,
21,12,BNSF,SW1221102,,,,,21,12,BNSF,SW1221102,,,21,12,7,5,22,AM,1,22,0,0,0,,WINSLOW,286.0,4,25,1,1,5,R,HBEL,3,15038,1,Y,2814,1,0,2,CKTX,167,170,N,,,0,,3,0,0,0,1,0,0,0,0,0,112,0,55,0,0,5,0,0,0,0,159512,14800,H307,H702,0,0,0,0,H307,2,1,5,174312,,04C017,0,0,0,1,0,1,0,12,16,12,16,1,7,,CL,,,,190,,2021,0,0,0,0,0,0,NAVAJO,17,,,,N,OTH,000-000-000,H-BELPHX1-06 DERAILED 5 RAILCARS WHILE SHOVING YARD TRACK 2814 DUE TO FAILURE TO CONTROL SHOVE MOVE,IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,35.023035,-110.702796,2,5,K,,,GALLUP,
21,10,UP,1021LA038,,,,,21,10,CAPZ,INDUSTRY,,,21,10,23,1,3,AM,1,0,0,0,0,,MARANA,966.66,4,67,4,1,3,E,CRIR,4,11290,7,Y,INDUSTRY 775,1,,4,CMO,503732,26,Y,,,0,,7,0,0,0,0,0,0,0,0,0,75,0,15,0,0,9,0,0,0,0,4739,7610,H702,,0,0,0,0,H702,4,1,3,12349,,04C019,0,0,0,1,0,1,1,4,3,4,3,1,7,,CL,,,,391,,2021,0,0,0,0,0,0,PIMA,19,0,0,,N,OTH,000-000-000,"TRAIN CRIRI-22 WAS PULLING CARS OUT OF CAL PORTLAND INDUSTRY.  WHILE ON THE WAY INTO THE PLANT, THEY",HAD TO GO OVER A CROSSOVER SWITCH.  THE CONDUCTOR LINED THE FIRST SWITCH AND FORGOT TO LINE THE SEC,"OND CROSSOVER SWITCH, CAUSING A RUN THRU SWITCH.  ON THE REVERSE MOTION, AS THEY WERE COMING BACK OU","T, THEY TRAVERSED THE SAME SWITCH WHICH PUT 9 CARS ON THE GROUND.  INDUSTRY MAINTAINS TRACK",,,,,,,,,,,,0,32.411316,-111.152205,1,5,L,,,GILA SUB,
21,2,UP,0221HO021,,,,,21,2,UP,0221HO021,,,21,2,12,5,0,AM,1,15,0,0,0,,SPRING,212.1,48,31,1,3,5,E,LHN4,1,8625,1,Y,YARD 204,1,,2,SMIX,660867,12,Y,,,0,,2,0,0,0,0,0,0,0,0,0,65,0,21,0,0,3,0,0,0,0,101163,128060,T207,,0,0,0,0,T207,2,1,5,237264,,48C201,0,0,0,1,0,1,0,8,,8,,3,5,,CL,,,,246,,2021,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,"LHN40-11 WAS DRAGGING INTO TRACK 204 WITH 86 CARS, RAIL BROKE UNDER TRAIN, CAUSING 3 CARS TO DERAIL",ON THEIR TRAIN. 2 OF THE CARS ON TRAIN LHN40-11 LEANED OVER AND IMPACTED 2 CARS IN TRACK 205 AND CAU,SED THEM TO DERAIL A TOTAL OF 5 DERAILED CARS.,,,,,,,,,,,,,0,30.060321,-95.411896,2,5,K,,,PALESTINE SUB,
21,2,UP,0221TO020,,,,,21,2,UP,0221TO020,,,21,2,18,10,0,PM,1,36,0,0,0,,FORT WORTH,245.63,48,22,4,1,10,E,MEWT,4,13586,1,Y,MAIN LINE 4,2,28.8,1,CTRN,601537,17,N,,,0,,3,0,0,0,1,0,0,0,0,0,103,0,16,0,0,7,0,1,0,0,344483,434125,M405,,0,0,0,0,M405,1,2,10,778608,,48C439,0,0,0,1,0,1,0,7,29,7,29,1,5,,CL,,,,300,,2021,0,0,0,0,0,0,TARRANT,439,,,,N,CWR,000-000-000,THE MEWTU-17 WAS PULLING THRU THE SOUTH/WEST WYE (BARNHART WYE) GOING NORTH/WEST TO DAVIDSON YARD.,AT 2200 THE TRAIN WENT INTO EMERGENCY AND AIR DID NOT COME BACK UP.  THE CONDUCTOR WALKED THE TRAIN,AND FOUND THE 17TH THROUGH 24TH CAR FROM THE HEAD END HAD DERAILED WITH 3 OF THE CARS ON THEIR SIDE.,,,,,,,,,,,,,0,32.745045,-97.323312,1,1,Q,,,DALLAS SUB,
21,1,UP,0121SX029,21,1,BNSF,RD0121124,21,1,UP,0121SX029,,,21,1,31,11,10,PM,1,0,0,0,0,,EAGLE PASS,23,48,51,4,1,0,,,3,0,,,YARD 200,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,H307,H702,0,0,0,0,H307,2,1,0,12100,,48C323,0,0,0,2,0,0,0,4,10,,,1,5,,CL,,,,640,,2021,0,0,0,0,0,0,MAVERICK,323,,,,,OTH,000-000-000,"BNSF CREW WAS DEPARTING OUT OF TRACK 298, THE HEAPCDT131A HAD 3 CARS DERAIL AFTER PICKING UP REAR PO",RTION OF TRAIN FROM TRACK 200. CREW NEEDED TO SHOVE TRAIN (39 CARS /5 ENGINES ) FROM TRACK 298 INTO,"TRACK 200 IN ORDER TO PICK UP THE REST OF THEIR TRAIN (89 CARS). UPON LINING FOR THEIR MOVEMENT, CON","DUCTOR LINED HORAN SIDING W/E CROSSOVER SWITCH LOCATED AT MP23 IN ERROR AND SHOVED TRAIN WEST, THRU","SWITCH FROM TRACK 298 INTO TRACK 200, PICKED UP CARS FROM TRACK 200, AND DRAGGED BACK EAST INTO TRAC",K 298 AFTER RECEIVING AUTHORITY TO DEPART AND TRAVERSED OVER RAN THRU HORAN SIDING W/E CROSSOVER SWI,"TCH. **BNSF EQUIPMENT DAMAGE = $26,910**",,,,,,,,,,28.839904,-100.433805,2,5,K,,,EAGLE PASS SUB,
21,2,UP,0221MA003,,,,,21,2,UP,0221MA003,,794367M,21,2,3,7,41,AM,7,0,0,0,0,,WASKOM,331.37,48,33,1,1,54,R,ZAIL,1,4789,1,Y,SINGLE MAIN TRACK,4,28.8,1,UP,9044,1,,,,0,,4,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,17083,53384,M302,,0,2,0,2,M302,1,4,54,70467,,48C203,2,0,0,1,0,1,0,1,,1,,1,5,,CL,,,,418,,2021,0,2,0,0,0,0,HARRISON,203,,,,N,CWR,000-000-000,"ZAILC-03, LEAD LOCOMOTIVE UP9044, WAS TRAVELING NORTH ON THE REISOR SUB, WHEN THEY STRUCK THE TRAILE",R OF A SEMI THAT WAS HAULING RAILROAD WHEELS INTO PROGRESS RAIL. THE DRIVER OF THE TRUCK WAS TRAVELI,NG NORTH INTO THE PLANT ACROSS A PRIVATE CROSSINGAND FAILED TO STOP AT THE STOP SIGN AT THE CROSSING,", WHICH RESULTED IN IT PULLING INTO THE PATH OF THE TRAIN. UP CREW WAS INJURED, NO INJURY TO THE DRI",VER OF SEMI-TRUCK.,,,,,,,,,,,0,32.475961,-94.049928,1,1,J,,,REISOR SUB,
21,2,UP,0221SX010,,,,,21,2,UP,0221SX010,,,21,2,22,4,35,PM,1,104,17,0,0,,HEARNE,100.7,48,71,2,1,10,R,MNLB,2,14628,1,Y,TRACK 112,1,,2,UTLX,957277,154,Y,,,0,,2,0,2,0,0,0,0,0,0,0,92,0,97,0,0,12,0,4,0,0,230507,167158,T110,,0,0,0,0,T110,2,1,10,397665,,48C395,0,0,0,1,0,1,0,2,35,2,35,1,5,,CL,,,,89,,2021,0,0,0,0,0,0,ROBERTSON,395,0,0,,N,CWR,000-000-000,THE MNLBW-21 DERAILED 17 CARS UPRIGHT IN #3 LEG OF WYE AT VALLEY JCT ON CONNECTING TRACK.,,,,,,,,,,,,,,,0,30.843119,-96.635273,2,5,L,,,NAVASOTA SUB,
21,2,DGNO,DGN707621R,,,,,21,2,UP,0221TO029,,,21,2,25,11,48,AM,1,0,0,0,0,,DALLAS,645,48,52,2,2,10,R,W-71,3,2259,1,Y,"CNRT 07,600",4,37.3,1,SMIX,660886,14,N,,,0,,2,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,3,0,0,7337,0,T403,,0,0,0,0,T403,1,4,10,75624,,48C113,0,0,0,1,,1,,6,30,6,30,1,5,,Cl,,,,364,,2021,0,0,0,0,0,0,DALLAS,113,,,,N,CWR,000-000-000,W717 JOB WAS PULLING THROUGH NORTH JCT WHEN 1 WHEEL DERAILED ON 3 DIFFERENT CARS. AFTER DRAGGING THE,"M APPROX 1/2 MILE, CARS RERAILED THEMSELVES AT CPT 916.   CREW:  DGNO CREW, DGNO EQUIPMENT, UP TRACK","04-15-21 VERIFIED WITH UP THIS INCIDENT REVISED TO FRA REPORTABLE DUE TO UP TRACK $$ ($66,677)
04","-27-21 REVISED BLOCKS: 12, 30, 50, 51
11-3-21 REVISED BLOCK: 36",,,,,,,,,,,,0,32.77964,-96.810823,1,1,J,Q,,DFW,
21,2,UP,0221HO017,,,,,21,2,UP,0221HO017,,,21,2,11,8,0,AM,12,3,1,0,0,,HOUSTON,357.0,48,39,2,3,4,E,YEW1,4,2588,7,Y,YARD 021,1,,2,GATX,213879,25,Y,,,0,,2,0,1,0,0,0,0,0,0,0,23,0,1,0,0,1,0,0,0,0,15929,4280,S007,,0,0,0,0,S007,2,1,4,72368,,48C201,0,0,0,2,0,0,0,1,30,,,1,5,,CL,,,,216,,2021,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,YEW15R-11 CREW WAS PULLING BOWL 20 WHEN BOWL 21 HAD 2 CARS ROLL THROUGH THE SKATES AND SIDESWIPE THE,CARS 15R WAS DRAGGING.  1 CAR GATX213879 DERAILED WHEN IT SIDESWIPED WITH TBOX667119 AND TORE THE D,OOR OFF THE CAR.,,,,,,,,,,,,,3,29.796631,-95.291505,2,5,K,,,HOUSTON SUB,
21,2,UP,0221HO017,,,,,21,2,UP,0221HO017,,,21,2,11,8,0,AM,12,0,0,0,0,,HOUSTON,357.0,48,39,2,3,0,E,,,48,5,N,YARD 021,1,,2,TBOX,667119,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52159,0,S007,,0,0,0,0,S007,2,1,4,72368,,48C201,0,0,0,0,0,0,0,,,,,3,5,,CL,,,,216,,2021,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,YEW15R-11 CREW WAS PULLING BOWL 20 WHEN BOWL 21 HAD 2 CARS ROLL THROUGH THE SKATES AND SIDESWIPE THE,CARS 15R WAS DRAGGING.  1 CAR GATX213879 DERAILED WHEN IT SIDESWIPED WITH TBOX667119 AND TORE THE D,OOR OFF THE CAR.,,,,,,,,,,,,,0,29.796631,-95.291505,2,5,K,,,HOUSTON SUB,
21,2,UP,0221HO021,,,,,21,2,UP,0221HO021,,,21,2,12,5,0,AM,1,0,0,0,0,,SPRING,212.1,48,31,1,3,0,E,,,5312,6,N,YARD 204,1,,2,GATX,80429,45,N,,,0,,0,0,0,0,0,0,0,0,0,0,31,0,20,0,0,2,0,0,0,0,8041,0,T207,,0,0,0,0,T207,2,1,5,237264,,48C201,0,0,0,0,0,0,0,,,,,1,5,,CL,,,,246,,2021,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,"LHN40-11 WAS DRAGGING INTO TRACK 204 WITH 86 CARS, RAIL BROKE UNDER TRAIN, CAUSING 3 CARS TO DERAIL",ON THEIR TRAIN. 2 OF THE CARS ON TRAIN LHN40-11 LEANED OVER AND IMPACTED 2 CARS IN TRACK 205 AND CAU,SED THEM TO DERAIL A TOTAL OF 5 DERAILED CARS.,,,,,,,,,,,,,0,30.060321,-95.411896,2,5,K,,,PALESTINE SUB,
21,1,UP,0121TO013,,,,,21,1,UP,0121TO013,,,21,1,14,9,0,AM,1,2,2,0,0,,BELLMEAD,842.2,48,44,2,1,8,E,LBA5,1,910,1,Y,YARD 125,1,,2,AOKX,78915,6,Y,,,0,,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,56359,1995,T205,,0,0,0,0,T205,2,1,8,58354,,48C309,0,0,0,1,0,1,0,1,,1,,1,5,,CL,,,,319,,2021,0,0,0,0,0,0,MCLENNAN,309,,,,N,OTH,000-000-000,"THE CREW ON THE LBA56-14 WAS PULLING NORTH THROUGH THE HIGH CROSSOVER WHEN THE CONDUCTOR, WHO WAS RI",DING ON THE REAR NOTICED THAT SOME OF THE CARS WERE BOUNCING AHEAD OF HIM. HE TOLD THE ENGINEER TO S,TOP AND THEY INSPECTED THE TRAIN AND FOUND THAT THERE WERE THREE CARS DERAILED. THERE WERE NO INJURI,ES AND NO RELEASES.,,,,,,,,,,,,0,31.588309,-97.095403,2,5,K,,,WACO SUB,
21,1,UP,0121SX002,,,,,21,1,UP,0121SX002,,,21,1,1,11,56,PM,1,38,0,0,0,,SPOFFORD,0.71,48,39,4,1,7,R,MEWL,4,12735,1,Y,SINGLE MAIN TRACK,3,38.9,1,TTAX,653654,28,N,,,0,,4,0,0,0,0,0,0,0,0,0,86,0,68,0,0,0,0,4,0,0,56531,1470,H506,,0,0,0,0,H506,1,3,7,58001,,48C271,0,0,0,1,0,1,0,6,,6,,1,5,,CL,,,,318,,2021,0,0,0,0,0,0,KINNEY,271,0,0,,N,CWR,000-000-000,"MEWLF-01, WHILE PULLING INTO YARD AT KCRP AT 7MPH, DERAILED 4 EMPTY CARS. TRAIN WAS PULLING IN THROT","TLE 4. THE CARS WERE LINES 25-28 FROM THE HEADEND OF TRAIN, WITH 9600 TONS BEHIND THE CARS. THE CARS","WEIGHTS WERE ONLY 241 TONS AND 743 FEET LONG COMBINED, WHICH CAUSED THE STRING LINE DERAILMENT ACCO",UNT TRAIN MAKE-UP.,,,,,,,,,,,,0,29.164607,-100.399321,1,1,Q,,,EAGLE PASS SUB,
21,2,KRR,KRR730221,,,,,21,2,KRR,KRR730221,,,21,2,9,7,15,PM,1,0,0,0,0,,PARIS,577.4,48,28,4,1,10,R,PA10,2,0,1,Y,MAIN LINE,X,2.15,1,GACX,54526,12,Y,,,0,,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,45107,32168,T207,,0,0,0,0,T207,1,X,10,77275,,48C277,0,0,0,1,0,1,0,7,15,7,15,1,5,,Cl,,,,232,,2021,0,0,0,0,0,0,LAMAR,277,,,,N,OTH,000-000-000,"PA-101X/09 WAS PULLING SOUTH ON THE PARIS SUBDIVISON MAIN LINE. WHILE PULLING SOUTH, THE REAR 2 CARS","DERAILED ON THE MAIN LINE.
05-25-21 REVISED BLOCKS: 36 AND 37
5-25-22 REVISED BLOCKS: 41, 43, 49B","6-16-22 REVISED BLOCKS: 36, 37",,,,,,,,,,,,,0,33.75238,-95.544793,2,2,P,,,SYSTEM,
21,3,FEC,D19030621,,,,,21,3,FEC,D19030621,,,21,3,6,10,30,PM,9,1,0,0,0,,HOLLYWOOD,349.8,12,80,4,3,49,E,226,1,4711,1,Y,EAST MAIN,4,2.45,1,FEC,811,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,13347,135,M402,,0,0,0,0,M402,1,4,49,13482,,12C011,0,0,0,1,0,1,0,1,30,1,30,1,3,,Cl,,,,330,,2021,0,0,0,0,0,0,BROWARD,11,,,,N,CWR,000-000-000,DRIVER OF VEHICLE WAS FOLLOWING GPS AND MADE A TURN ONTO THE TRACKS WHERE THE VEHICLE BECAME STUCK.,"UPON OBSERVING THE APPROACHING TRAIN, DRIVER EXITED HIS VEHICLE.  TRAIN CREW OBSERVED VEHICLE OBSTR",UCTING THE TRACKS AND IMMEDIATELY PLACED TRAIN INTO EMERGENCY BUT WAS UNABLE TO STOP PRIOR TO IMPACT,.  NO INJURIES WERE SUSTAINED.,,,,,,,,,,,,0,25.997374,-80.148668,1,1,B,D,Q,SYSTEM,
21,2,UP,0221TO030,,,,,21,2,UP,0221TO030,,,21,2,26,3,25,AM,1,0,0,0,0,,FORT WORTH,248.54,48,46,4,3,6,E,YFW3,4,5302,7,Y,YARD 117,1,,2,CRYX,5586,71,Y,,,0,,2,0,0,0,0,0,0,0,0,0,29,0,46,0,0,4,0,0,0,0,2592,301774,S014,,0,0,0,0,S014,2,1,6,304366,,48C439,0,0,0,1,0,0,1,3,26,,,1,5,,CL,,,,436,,2021,0,0,0,0,0,0,TARRANT,439,,,,N,OTH,000-000-000,YFW35-25 SHOVED 33 CARS TO A JOINT ON TOP OF 42 CARS IN 306 TO SET THE MFWHN-26.  AFTER STRETCHING T,"HE JOINT AND SHOVING APPROXIMATELY 8 CARS, THE ENGINEER REPORTED THAT THE POWER WAS JUMPING.  THE YA",RDMASTER LOOKED OUT THE WINDOW AND SAW THAT THEY HAD DERAILED WHILE COMING THROUGH THE 1/2 CROSSOVER,"ON THE INSIDE LEAD.  UPON INVESTIGATION, 4 CARS WERE DERAILED.  CAUSE WAS FOUND THAT THE AUTOMATED",SWITCH THREW ITSELF UNDER THE TRAIN.,,,,,,,,,,,0,32.727442,-97.366758,2,5,L,,,DALLAS SUB,
21,3,TCT,580305,,,,,21,3,TCT,580305,,,21,3,16,1,45,PM,5,4,2,0,0,,TEXAS CITY,4,48,75,2,1,4,E,TC01,3,2500,7,Y,603,1,1,2,CCBX,3336,1,Y,,,0,,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,18000,0,H310,,0,0,0,0,H310,2,1,4,18000,,48C167,0,0,0,1,0,1,0,6,45,6,45,1,5,,Cl,,,,78,,2021,0,0,0,0,0,0,GALVESTON,167,,,,N,OTH,000-000-000,"CREW SET CARS TO 603. FAILED TO COUPLE, CAR ROLLED OUT AND STRUCK CARS ON LEAD",,,,,,,,,,,,,,,0,29.355408,-94.931848,2,5,,,,TERMINAL,
21,3,BNSF,RD0321102,,,,,21,3,XCBX,INDUSTRY,,,21,3,5,10,59,AM,1,0,0,0,0,,HOUSTON,70.6,48,77,2,1,8,E,YCSY,1,1650,7,Y,7332,1,0,4,MWNX,66204,9,Y,,,0,,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,600,150000,T108,,0,0,0,0,T108,4,1,8,150600,,48C201,0,0,0,1,0,1,1,3,59,3,59,1,5,,CL,,,,191,,2021,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,Y-CSY1151-05 DERAILED 6 RAILCARS WHILE SHOVING INDUSTRY TRACK 7332 MAIN TRACK DUE TO TRACK ALIGNMENT,IRREGULAR OTHER THAN BUCKLED/THERMAL MISALIGNMENT.   NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,29.909005,-95.520475,2,5,K,,,HOUSTON,
21,3,BNSF,RD0321205,,,,,21,3,BNSF,RD0321205,,020579D,21,3,15,1,24,PM,7,96,0,0,0,,SANGER,389.5,48,79,2,1,35,E,UFLM,2,13566,1,Y,SINGLE MAIN TRACK,4,66.94,1,BNSF,9061,1,,,,0,,3,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,1500,20000,M302,,0,0,0,0,M302,1,4,35,21500,,48C121,0,0,0,1,0,1,0,10,39,10,39,1,5,,CL,,,,131,,2021,0,0,0,0,0,0,DENTON,121,,,,N,CWR,000-000-000,U FLMGAT7 08 STRUCK AN OCCUPIED TRACTOR TRAILER THAT HAD GOTTEN STUCK ON THE CROSSING CAUSING DAMAGE,S TO THE LOCOMOTIVE AND SIGNAL.,,,,,,,,,,,,,,0,33.323049,-97.167765,1,1,Q,,,FT WORTH,
21,4,UP,0421HO017,,,,,21,4,UP,0421HO017,,,21,4,19,4,57,PM,1,2,2,0,0,,HOUSTON,357.0,48,72,2,2,10,E,YEW2,3,4398,7,Y,YARD 001,1,,2,MBLX,53844,14,N,,,0,,3,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,0,4,0,0,52194,25304,M401,,0,0,0,0,M401,2,1,10,77498,,48C201,0,0,0,1,0,0,0,2,,,,1,5,,CL,,,,565,,2021,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,YEW21R-19 JOB WAS DOUBLING BOWL 38 TO BOWL 1. AFTER THEY COUPLED TO BOWL 1 THEY BEGAN TO PULL OUT OF,"THE BOWL. AT THIS TIME, THEY HAD AN ESTABLISHED UPHILL DIRECTION OF TRAVEL ON THE COMPUTER. AT THE","SAME, A NON-ENERGIZED PORTION OF TRACK BECAME ENERGIZED THROUGH A NON-INSULATED GAUGE PLATE COUPLED","WITH A SHORTED INSULATED JOINT. THIS HAPPENED OVER TIME FROM DECEMBER FROM A PREVIOUS DERAILMENT, IN",TURN CAUSING AN UNUSUAL OPERATIONAL SITUATION IN WHICH THE COMPUTER ESTABLISHED A DOWNHILL DIRECTIO,"N OF TRAVEL IN THE COMPUTER INSTEAD, RESULTING IN THE `BREAK AWAY",,,,,,,,,,1,29.796942,-95.291708,2,5,K,,,HOUSTON SUB,
21,5,TXNW,TXNW210505,,,,,21,5,TXNW,TXNW210505,,,21,5,5,9,0,PM,1,0,0,0,0,,SUNRAY,YARD,48,55,3,1,3,E,Y201,2,1795,1,Y,411,1,3.23,2,NDYX,848930,25,Y,,,0,,2,0,0,0,0,0,0,0,0,0,15,0,34,0,0,6,0,3,0,0,0,40000,T111,T110,0,0,0,0,T111,2,1,3,40000,,48C341,0,0,0,1,0,1,0,6,,6,,1,5,,Cl,,,,269,,2021,0,0,0,0,0,0,MOORE,341,,,,N,OTH,000-000-000,Y201 SHOVED INTO 411 TRACK WITH 49 CARS IN ORDER TO SHOVE 4 CARS FROM THE STEAM STATION DOWN TO THE,WASH STATION. WHEN THEY COMPLETED THE MOVE AND WERE PULLING OUT OF THE TRACK THEIR TRAIN WENT INTO E,MERGENCY AND THEY HAD 8 CARS (LINES 25-39) DERAILED INSIDE TRACK 411.,,,,,,,,,,,,,0,36.006479,-101.885771,2,5,K,L,,SYSTEM,
21,2,IANR,VID0221211,,,,,21,2,IANR,VID0221211,,,21,2,21,10,20,PM,1,0,0,0,0,,VINTON,218,19,29,4,6,6,E,WACR,2,1170,1,Y,DYSART SPUR,1,,4,IANR,458,10,Y,,,0,,4,0,0,0,0,2,0,0,0,0,9,0,0,0,0,1,0,0,0,0,24621,10600,M599,,0,0,0,0,M599,4,1,6,35221,,19C011,0,0,0,1,0,1,0,3,20,3,20,1,6,,Cl,,,,633,,2021,0,0,0,0,0,0,BENTON,11,,,,N,OTH,000-000-000,CREW WAS SHOVING 9 LOADED CARS WITH 4 LOCOMOTIVES FOR THE PURPOSE OF SPOTTING CARS AT AN INDUSTRY. C,REW SHOVED APPROXIMATELY ONE MILE WHEN THE ENGINEER NOTICED REAR LOCOMOTIVE START TO LEAN. CREW FOUN,"D 1 CAR AND TWO LOCOMOTIVES DERAILED. UPON FURTHER INSPECTION, A SIDEWALK CROSSING CENTER RUBBER PAD",WAS DISCOVERED LODGED UNDERNEATH THE LOCOMOTIVE WHICH WHEN TRAVERSING OVER ANOTHER SIDEWALK CROSSIN,G CAUSED THE LOCOMOTIVE TO DERAIL. IT WAS LATER DETERMINED THAT THE RUBBER PAD IN THE SIDEWALK CROSS,"ING HAD HEAVED DUE TO SNOW AND ICE CAUSING IT NOT TO CLEAR THE LOCOMOTIVE PLOW AND AS STATED, WEDGED",UNDERNEATH THE LOCOMOTIVE WHEEL.,,,,,,,,,0,42.164748,-92.03161,2,5,,,,WATERLOO,
