IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
20,4,KCT,UP042020,20,4,UP,0420HL015,20,4,KCT,UP042020,,,20,4,20,12,50,PM,9,0,0,0,0,,KANSAS CITY,5.45,29,52,2,2,0,,,3,0,,,MAIN 4,3,75.5,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M404,,0,0,0,0,M404,1,3,10,30660,,29C095,0,0,0,,,,,,,,,1,6,,Cl,,,,626,,2020,0,0,0,0,0,0,JACKSON,95,,,,,CWR,000-000-000,TRAIN WAS TRAVELLING EASTBOUND ON MAIN 4 BETWEEN GRAND AVE AND CLEVELAND AVE.  WHILE PASSING MP 5.45,", THE SLOPE ON THE SOUTHSIDE OF MAIN 4 GAVE WAY AND ROCK (BOULDER) FELL OFF WALL ONTO TRAIN.  AS THE","TRAIN CONTINUED EAST, A BNSF EASTBOUND TRAIN WHILE PASSING IT AROUND MP 2.0 NOTIFIED THEM OF A BOUL",DER ON TOP OF ONE OF THEIR CARS APPROXIMATELY 25 CARS FROM THE REAR.  TRAIN GSCOCC-19 BROUGHT TRAIN,TO STO PAT MP 2.0 TO INSPECT.  LOCATED BOULDER ON TOP OF CAR UP 90109.  CRANEMASTERS WAS NOTIFIED TO,"RMEOVE BOLUDER.  UPRR REPORTING APPROXIMATELY $30,660 IN EQUIPMENT DAMAGE.  NO TRACK/SIGNAL DAMAGE",ON KCT.  NO CARS DERAILED.,,,,,,,,,,39.088298,-94.561152,1,1,Q,,,KC TERMINAL KCT,
20,11,BNSF,HL1120104,,,,,20,11,BNSF,HL1120104,,,20,11,8,11,15,AM,1,0,0,0,0,,ST LOUIS,5.9,29,73,2,1,4,R,SLHG,4,5963,1,Y,925,1,0,2,BNSF,8354,1,,,,0,,3,0,0,0,0,0,0,0,0,0,66,0,0,0,0,2,0,0,0,0,57302,168277,H607,H702,0,0,0,0,H607,2,1,4,225579,,29C510,0,0,0,1,0,1,0,11,5,11,5,1,6,,CL,,,,270,,2020,0,0,0,0,0,0,ST LOUIS CITY,510,,,,N,OTH,000-000-000,"S-LHGSTL1-04 DERAILED 2 RAILCARS AFTER PULLING THROUGH AND IMPROPERLY LINED SWITCH, SUBSEQUENTLY DER",AILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO COMPLY WITH RESTRICTED SPEED IN TURN RUNNING THR,OUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,38.613223,-90.302955,2,5,K,,,HANNIBAL,
20,12,NS,140085,,,,,20,12,NS,140085,,,20,12,22,6,18,PM,1,0,0,0,0,,ST LOUIS,S006.1,29,72,3,1,9,R,223D,2,10172,1,Y,RIVER SIDE LEAD,2,0,2,CP,542622,5,Y,,,0,,2,0,0,0,0,0,0,0,0,0,88,0,4,0,0,5,0,0,0,0,46882,10878,H503,,0,0,0,0,H503,2,2,9,57760,,29C189,0,0,0,1,0,1,0,1,18,1,18,1,6,,CL,,,,295,,2020,0,0,0,0,0,0,ST LOUIS,189,,,,N,CWR,000-000-000,"OUTBOUND 223.21 CREW, WITH 2 LOCOMOTIVES, 88 LOADS AND 4 EMPTIES, 10,172 TONS, AND 9,785 FEET, PULLE","D SOUTH 920 FEET, AND MADE A NORMAL STOP ON A 1% GRADE, IN PREPARATION OF MAKING A CUT BEHIND THE HE","AD 24 CARS TO MAKE A SET OVER. UPON STOPPING, THEHEAD 5TH THROUGH 9TH CARS WERE FOUND DERAILED.",,,,,,,,,,,,,0,38.685945,-90.210692,2,5,K,,,ST LOUIS,
20,6,BNSF,HL0620119,,,,,20,6,BNSF,HL0620119,,,20,6,24,1,48,PM,1,8,8,0,0,,NORTH KANSAS CITY,2.6,29,85,2,1,10,E,UFLM,2,15121,1,Y,102,1,0,2,VMSX,300695,73,Y,,,0,,3,0,0,0,0,0,0,0,0,0,110,0,0,0,0,8,0,0,0,0,52990,149448,T110,,0,0,0,0,T110,2,1,10,202438,,29C047,0,0,0,1,0,1,0,10,48,10,48,1,6,,CL,,,,131,,2020,0,0,0,0,0,0,CLAY,47,,,,N,OTH,000-000-000,U-FLMGAT7-19 DERAILED 8 RAILCARS WHILE PULLING OUT OF YARD TRACK 102 DUE TO TRACK WIDE GAGE.  NO HAZ,ARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.137242,-94.586433,2,5,K,,,ST JOSEPH,
20,6,BNSF,CH0620102,,,,,20,6,BNSF,CH0620102,,,20,6,7,3,3,AM,1,4,0,0,0,,SUGAR CREEK,444.0,29,76,4,1,10,R,HBRC,4,5712,1,Y,MAIN 2 TRACK,5,36.96,1,BNSF,6046,1,,,,0,,5,0,0,0,0,0,0,0,0,0,22,0,83,0,0,2,0,9,0,0,271348,600000,H607,H702,0,0,0,0,H607,1,5,10,871348,,29C095,0,0,0,1,0,1,0,3,18,3,18,1,6,,CL,,,,286,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,H-BRCKCK1-05 DERAILED 11 RAILCARS ON MAIN 2 TRACK. AFTER PULLING THROUGH AND IMPROPERLY LINED SWITCH,", SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO COMPLY WITH RESTRICTED SPEED I",N TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH.NO HAZARDOUS MATERIAL WERE RELEASED.,,,,,,,,,,,,,0,39.116789,-94.46417,1,1,Q,,,MARCELINE,
20,12,UP,1220HL002,,,,,20,12,UP,1220HL002,,442287X,20,12,2,3,0,PM,7,8,0,0,0,,LAKE CITY,266.23,29,51,2,1,45,R,MFXA,3,4366,1,Y,SINGLE MAIN TRACK,4,35.9,1,UP,4349,1,,,,0,,2,0,0,0,0,0,0,0,0,0,42,0,35,0,0,0,0,0,0,0,11205,99,M302,,1,0,1,0,M302,1,4,45,11304,,29C095,0,0,1,1,0,1,0,3,30,3,30,1,6,,CL,,,,394,,2020,0,0,0,0,1,0,JACKSON,95,,,,N,CWR,000-000-000,"THE MFXAS102 WHILE TRAVELING EASTBOUND ON THE RIVER SUB, STRUCK A FARM TRACTOR TRAVELING NORTHBOUND",ON A FARM TO FARM ACCESS ROAD.  THE TRACTOR WAS STRUCK AND SHOVED TO THE NORTH SIDE OF THE TRACKS WH,"ERE IT CAME TO REST IN A SMALL CREEK.  THERE WAS MAJOR DAMAGE DONE TO THE LEAD LOCOMOTIVE, UP4349, H",OWEVER THE CREW WAS NOT INJURED. THE TRACTOR OPERATOR WAS FATALLY INJURED DURING THE INCIDENT.,,,,,,,,,,,,0,39.126163,-94.217014,1,1,D,,,RIVER SUB,
20,2,UP,0220HL003,,,,,20,2,ZGSJ,INDUSTRY,,,20,2,5,7,20,AM,1,0,0,0,0,,LEES SUMMIT,262.09,29,27,2,2,7,E,LMR4,3,967,7,Y,INDUSTRY 706,1,,4,TILX,56166,4,Y,,,0,,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,12456,1655,T113,,0,0,0,0,T113,4,1,7,14111,,29C095,0,0,0,1,0,1,1,3,20,3,20,1,6,,CL,,,,374,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,OTH,000-000-000,LMR40-05 WAS SHOVING 7 LOADS INTO ZEREGA PASTA TRACK.  CONDUCTOR AND BRAKEMAN WERE IN THE TRACK PROT,ECTING POINT OF SHOVE WHEN ENGINEER NOTICED HEAVY DUST COMING FROM MIDDLE OF THE CUT AND STOPPED THE,"MOVE.  UPON INSPECTING, CONDUCTOR NOTICED 3 CARS ON THE GROUND AND ABOUT 3.5 CAR LENGTHS (240 FT) O",F ROLLED RAIL UNDERNEATH.  CAUSE WAS WIDE GAUGE.  INDUSTRY MAINTAINS TRACK,,,,,,,,,,,,0,38.939074,-94.38802,2,5,K,,,SEDALIA SUB,
20,4,NS,137694,,,,,20,4,NS,137694,,,20,4,8,3,0,PM,13,0,0,0,0,,VENICE,S006.3,29,75,2,1,3,E,MISC,2,2478,1,Y,LU37,1,11,2,NS,4137,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,17,0,16,0,0,0,0,0,0,0,26186,0,H399,,0,0,0,0,H399,2,1,3,31001,,29C189,0,0,0,0,0,0,0,,,,,3,6,,CL,,,,526,,2020,0,0,0,0,0,0,ST LOUIS,189,0,0,,N,OTH,000-000-000,DS02 TOOK LIGHT POWER OUT OF THE ROUNDHOUSE TO START THE WORK ON 167. THE CREW WENT LIGHT POWER TO L,"U37 TIED DOWN THE TWO DP LOCOMOTIVES (NS4137, NS8046) THEN WENT LIGHT POWER TO LU14. AFTER TYING ON",TO LU14 THE ENGINEER STARTED PULLING OUT TO DOUBLEE IT BACK TO LU39. AFTER TRAVELING APPROXIMATELY 1,5 CARS PAST THE LEAD SWITCH FOR 3 / 4 TRACK THE CONDUCTOR TURNED AROUND TO SEE THE TWO DP LOCOMOTIVE,S LU37 TRAVELING TOWARDS HIM. ENGINEER PLACED THE TRAIN INTO EMERGENCY BUT THE TWO LOCOMOTIVES DERAI,LED OVER THE 3 / 4 SWITCH.,,,,,,,,,,0,38.688211,-90.212971,1,5,L,,,ILLINOIS,
20,7,BNSF,HL0720102,,,,,20,7,BNSF,HL0720102,,,20,7,4,2,57,AM,1,0,0,0,0,,CLARKSVILLE,89.8,29,75,4,1,8,R,CBTM,4,19392,1,Y,SINGLE MAIN TRACK,4,39.54,1,BNSF,9381,2,,,,0,,2,0,0,0,1,1,0,0,0,1,135,0,0,0,0,12,0,0,0,0,585299,780000,T001,,0,0,0,0,T001,1,4,8,1365299,,29C163,0,0,0,1,0,1,0,3,27,3,27,1,6,,CL,,,,164,,2020,0,0,0,0,0,0,PIKE,163,0,0,,N,CWR,000-000-000,C-BTMSKS0-28 DERAILED 2 LOCOMOTIVES AND 12 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK,ROADBED SETTLED OR SOFT.   NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.415804,-90.980218,1,1,Q,,,HANNIBAL,
20,7,BNSF,HL0720103,,,,,20,7,BNSF,HL0720103,,,20,7,5,4,43,PM,1,0,0,0,0,,NORTH KANSAS CITY,1.9,29,85,2,1,10,E,CRWM,2,18875,1,Y,109,1,0,2,TNGX,31680,115,Y,,,0,,2,0,0,0,2,0,0,0,0,0,132,0,0,0,0,7,0,0,0,0,57928,8500,T402,,0,0,0,0,T402,2,1,10,66428,,29C047,0,0,0,1,0,1,0,2,33,2,33,1,6,,CL,,,,142,,2020,0,0,0,0,0,0,CLAY,47,,,,N,OTH,000-000-000,C-RWMDOL0-13 DERAILED 7 RAILCARS WHILE PULLING OUT OF YARD TRACK 109 DUE TO A CLOGGED TRACK FLANGE W,AY.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.128001,-94.585886,2,5,K,,,ST JOSEPH,
20,7,KAW,200720004,,,,,20,7,KAW,200720004,,,20,7,20,12,5,PM,1,0,0,0,0,,NORTH KANSAS CITY,1,29,76,2,1,3,R,ING2,1,1294,1,Y,3 SWITCH,X,,4,NLSX,1151,4,Y,,,0,,1,0,0,0,0,0,0,0,0,0,12,0,3,0,0,3,0,1,0,0,0,40000,H702,,0,0,0,0,H702,4,X,3,40000,,29C047,0,0,0,1,,1,1,5,5,5,5,1,6,,Cl,,,,425,,2020,0,0,0,0,0,0,CLAY,47,0,0,,N,OTH,000-000-000,ING217 PULLED 12 CARS OUT OF 1 RAIL AND INITIATED A SHOVE MOVEMENT TO SET CARS ON 3 RAIL.  THE ENGIN,EER HAD TRAVELED 2.5-3 CAR LENTHS WHEN HE STOPPED DUE TO THE CARS BEING HARD TO MOVE.  UPON INSPECTI,"ON TRAIN, 4 CARS DERAILED AT THE #39 SWITCH ON 3 RAIL.  INVESTIGATION REVEALED THE #39 SWITCH WAS RU",N THROUGH WHEN PULLING OUT AND CARS DERAILED WHILE SHOVING THROUGH THE SWITCH.  THERE WAS NO HAZMAT,INVOLVED AND NO INJURIES.,,,,,,,,,,,0,39.126117,-94.572262,2,5,L,,,BEDFORD,
20,1,CMR,1152020,,,,,20,1,CMR,1152020,,,20,1,15,3,55,PM,1,0,0,0,0,,MARYLAND HEIGHTS,22,29,50,2,2,10,R,HLCX,3,0,1,Y,MAIN,X,,1,WSSX,2246,25,Y,,,0,,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,7,0,0,0,0,32500,7320,T101,T110,0,0,0,0,T101,1,X,10,39820,,29C189,0,0,0,1,0,1,0,11,,11,,1,6,,Cl,,,,330,,2020,0,0,0,0,0,0,ST LOUIS,189,,,,N,CWR,000-000-000,"CREW WAS TRAVELING SOUTHBOUND CARRYING 31 CARS.  WHILE APPROACHING THE CROSSING, ENGINEER NOTICED TH",E TRAIN STARTED SLOWING DOWN.  PULLED THE THROTTLE AND TRAIN STILL SLOWED.  LOOKED OUT THE WINDOW AN,D SAW CLOUJD OF DUST AND IMEDIATELY STOPPED.  TOTAL OF 7 CARS WERE DERAILED (6=EMPTY  1=LOADED).  RE,"PORTING A TOTAL OF $39,800.00.",,,,,,,,,,,,0,38.691661,-90.500631,2,4,,,,MARYLAND HEIGHTS,
20,9,NS,139262,,,,,20,9,NS,139262,,,20,9,25,8,51,PM,1,0,0,0,0,,FERGUSON,S012.5,29,75,4,1,25,R,112D,4,12589,1,Y,SINGLE MAIN TRACK,4,8,1,TTGX,979340,28,N,,,0,,2,0,0,0,0,0,0,0,0,0,116,0,16,0,0,0,0,6,0,0,421074,166520,H221,,0,0,0,0,H221,1,4,25,587594,,29C189,0,0,0,1,0,1,0,3,,3,,1,6,,CL,,,,138,,2020,0,0,0,0,0,0,ST LOUIS,189,0,0,,N,CWR,000-000-000,"NS TRAIN 112D725 TRAVELING AT 25 MPH, DERAILED 28TH THROUGH 37TH HEAD CARS WHEN TRAIN WAS PLACED IN","EMERGENCY AT MP S12.5 AT FERGUSON, MO.",,,,,,,,,,,,,,0,38.744156,-90.304623,1,1,Q,,,ILLINOIS,
20,9,BNSF,HL0920113,20,9,MNA,MNA666920,20,9,BNSF,HL0920113,,,20,9,28,12,35,PM,1,0,0,0,0,,AURORA,269.0,29,70,2,1,0,,,,0,,,4616,1,0,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,H307,H702,0,0,0,0,H702,2,1,4,15250,,29C109,0,0,0,0,0,0,0,,,,,2,6,,CL,,,,197,,2020,0,0,0,0,0,0,LAWRENCE,109,,,,,OTH,,FOREIGN MNA TRAIN F-BP33321-28 DERAILED 1 LOCOMOTIVE IN YARD TRACK 4616.  AFTER SHOVING THROUGH AN I,"MPROPERLY LINED SWITCH, DERAILED UPON CHANGING DIRECTIONS.  NO HAZARDOUS MATERIALS WERE RELEASED.",,,,,,,,,,,,,,,36.975844,-93.721303,2,5,K,,,CHEROKEE,
20,9,BNSF,CH0920203,,,,,20,9,BNSF,CH0920203,,005110C,20,9,26,1,29,PM,7,0,0,0,0,,ETHEL,327.4,29,70,2,1,63,E,QSBD,3,5886,1,Y,MAIN 2 TRACK,5,68.68,1,BNSF,7131,1,,,,0,,3,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3000,9700,M302,,0,1,0,1,M302,1,5,63,12700,,29C121,1,0,0,1,0,1,0,6,59,6,59,1,6,,CL,,,,226,,2020,0,1,0,0,0,0,MACON,121,,,,N,CWR,000-000-000,TRAIN STRUCK A SEMI TRUCK AND TRAILER AT A PRIVATE GRADE CROSSING.  APPROXIMATELY 20 GALLONS OF DIES,EL FUEL WAS RELEASED FROM THE SEMI TRUCK FUEL TANKS UPON IMPACT.  THE DIESEL FUEL DID CATCH THE CAB,OF THE SEMI TRUCK ON FIRE.,,,,,,,,,,,,,0,39.906262,-92.703201,1,1,Q,,,MARCELINE,
20,2,BNSF,HL0220120,,,,,20,2,BNSF,HL0220120,,,20,2,9,12,30,AM,13,0,0,0,0,,MOUND CITY,104.0,29,20,4,1,40,E,CBTM,3,19059,1,Y,SINGLE MAIN TRACK,4,122.53,1,KPLX,1174,33,Y,KPLX,1174,33,Y,2,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,40255,10000,E44C,,0,0,0,0,E44C,1,4,40,50255,,29C087,0,0,0,1,0,1,0,6,35,6,35,1,6,,CL,,,,150,,2020,0,0,0,0,0,0,HOLT,87,,,,N,CWR,000-000-000,C-BMTLRT0-02 CAUSED TRACK DAMAGE WHILE TRAVERSING SINGLE MAIN TRACK DUE TO A BROKEN TRUCK BOLSTER ON,A RAILCAR.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,40.061179,-95.38507,1,1,Q,,,ST JOSEPH,
20,2,BNSF,HL0220121,,,,,20,2,BNSF,HL0220121,,,20,2,26,8,1,PM,1,0,0,0,0,,CHAFFEE,143.3,29,45,3,1,9,R,HGAL,1,1027,1,Y,3211,1,,2,NDYX,848911,12,Y,,,0,,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,40863,8000,H307,H303,0,0,0,0,H307,2,1,9,48863,,29C201,0,0,0,1,0,1,0,2,46,2,46,1,6,,CL,,,,134,,2020,0,0,0,0,0,0,SCOTT,201,,,,N,OTH,000-000-000,H-GALMEM9-25 DERAILED 2 RAILCARS WHILE SHOVING YARD TRACK 3211 DUE TO FAILURE TO REMOVE DERAIL.  NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,37.182628,-89.651905,2,5,K,,,RIVER,
20,11,UP,1120MA009,20,11,ATK,165800,20,11,UP,1120MA009,,,20,11,11,7,20,AM,9,0,0,0,0,,AFFTON,15.0,29,36,1,2,0,,,1,0,,,SINGLE MAIN TRACK,3,5.7,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M404,,0,0,0,0,M404,1,3,60,17799,,29C189,0,0,0,0,0,0,0,,,,,1,6,,CL,,,,110,,2020,0,0,0,0,0,0,ST LOUIS,189,,,,,CWR,000-000-000,"AMT-22 OPERATED BY AMTRAK CREW, STRUCK A BOULDER AT MP 15.0 ON THE DESOTO SUB.  AMTRAK EQUIPMENT COS","T $17,799.",,,,,,,,,,,,,,,38.429473,-90.305802,1,2,J,,,DESOTO SUB,
20,12,BNSF,HL1220116,,,,,20,12,BNSF,HL1220116,,,20,12,25,5,41,PM,1,0,0,0,0,,SPRINGFIELD,239.3,29,60,3,1,4,E,YSPM,3,3058,7,Y,126,1,0,2,WCRC,7347,27,Y,,,0,,2,0,0,0,0,0,0,0,0,0,23,0,16,0,0,3,0,0,0,0,7168,120000,M411,,0,0,0,0,M411,2,1,4,127168,,29C077,0,0,0,0,0,1,1,,,2,56,1,6,,CL,,,,175,,2020,0,0,0,0,0,0,GREENE,77,,,,N,OTH,000-000-000,RCO Y-SPM2012-25 DERAILED 3 RAILCARS DURING SWITCHING OPERATIONS IN YARD TRACK 126 DUE TO PASSED COU,PLERS AUTOMATED CLASSIFICATION YARD.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,37.228108,-93.324097,2,5,K,,,CUBA,
20,12,BNSF,HL1220117,,,,,20,12,BNSF,HL1220117,,,20,12,27,11,20,AM,1,0,0,0,0,,NORTH KANSAS CITY,3.6,29,35,2,1,8,E,GBRD,4,14822,1,Y,103,1,0,2,BNSF,476957,26,Y,,,0,,2,0,0,0,1,0,0,0,0,0,114,0,0,0,0,9,0,0,0,0,257787,150000,T307,,0,0,0,0,T307,2,1,8,407787,,29C047,0,0,0,1,0,1,0,9,20,9,20,1,6,,CL,,,,157,,2020,0,0,0,0,0,0,CLAY,47,,,,N,OTH,000-000-000,G-BRDKIN9-26 DERAILED 9 RAILCARS WHILE PULLING INTO YARD TRACK 103 DUE TO A SPRING/POWER SWITCH MECH,ANISM MALFUNCTION.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.151249,-94.586262,2,5,K,,,ST JOSEPH,
20,12,BNSF,HL1220111,,,,,20,12,BNSF,HL1220111,,,20,12,17,9,54,AM,4,0,0,0,0,,SPRINGFIELD,239.7,29,40,2,1,0,R,LHLA,4,3415,1,Y,101,1,0,2,CITX,222062,22,Y,,,0,,2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,16445,500,H607,,0,0,0,0,H607,2,1,8,26945,,29C077,0,0,0,1,0,1,1,1,54,1,54,1,6,,CL,,,,181,,2020,0,0,0,0,0,0,GREENE,77,0,0,,N,OTH,000-000-000,RCO Y-SPM1012-17 IMPACTED THE L-HLA8171-17 IN YARD TRACK 101 DUE TO FAILURE TO COMPLY WITH RESTRICTE,D SPEED.  RESULTED IN 2 RAILCARS DERAILED.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,37.226888,-93.33132,2,5,K,,,CUBA,
20,12,BNSF,HL1220111,,,,,20,12,BNSF,HL1220111,,,20,12,17,9,54,AM,4,0,0,0,0,,SPRINGFIELD,239.7,29,40,2,1,8,R,YSPM,4,1654,7,Y,101,1,0,2,BNSF,1584,1,,,,0,,2,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,10000,0,H607,,0,0,0,0,H607,2,1,8,26945,,29C077,0,0,0,0,0,1,1,,,3,9,3,6,,CL,,,,181,,2020,0,0,0,0,0,0,GREENE,77,0,0,,N,OTH,000-000-000,RCO Y-SPM1012-17 IMPACTED THE L-HLA8171-17 IN YARD TRACK 101 DUE TO FAILURE TO COMPLY WITH RESTRICTE,D SPEED.  RESULTED IN 2 RAILCARS DERAILED.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,37.226888,-93.33132,2,5,K,,,CUBA,
20,3,BNSF,HL0320115,,,,,20,3,BNSF,HL0320115,,,20,3,23,2,3,AM,1,9,0,0,0,,MONETT,283.5,29,48,4,2,21,R,HMEM,4,8716,1,Y,SINGLE MAIN TRACK,4,42.81,1,RGCX,4915,27,Y,,,0,,6,0,0,0,0,0,0,0,0,0,56,0,37,0,0,8,0,8,0,0,858742,436000,H519,,0,0,0,0,H519,1,4,21,1294742,,29C009,0,0,0,1,0,1,0,2,33,2,33,1,6,,CL,,,,169,,2020,0,0,0,0,0,0,BARRY,9,,,,N,CWR,000-000-000,H-MEMTUL3-21 DERAILED 16 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK EXCESSIVE DYNAMIC BRAKING CAUSE,D COMPRESSIVE IN-TRAIN FORCES.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.920874,-93.947665,1,1,Q,J,,CHEROKEE,
20,11,KCS,20111101,,,,,20,11,KCS,20111101,,,20,11,11,4,50,AM,1,0,0,0,0,,KANSAS CITY,5,29,30,4,1,6,E,GKCQ,4,10740,1,Y,5-901 COAL MARY,2,,2,KCS,287317,28,Y,,,0,,2,0,0,0,0,0,0,0,0,0,77,0,0,0,0,4,0,0,0,0,6548,10800,T207,,0,0,0,0,T207,2,2,6,17348,,29C095,0,0,0,1,0,1,0,3,50,3,50,1,6,,CL,,,,114,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,CREW WAS SHOVING INTO TRACK 901 WHEN CARS DERAILED CAUSING TRAIN TO GO INTO EMERGENCY.  MP 5 PITTSBU,RG SUBDIVISION,,,,,,,,,,,,,,0,39.125919,-94.502553,2,5,K,,,PITTSBURG,
20,4,UP,0420HL015,,,,,20,4,KCT,UP042020,,,20,4,20,12,50,PM,9,0,0,0,0,,KANSAS CITY,5.45,29,52,2,2,10,E,GSCO,3,15871,1,Y,MAIN LINE 4,3,0.0,1,UP,90109,92,Y,,,0,,2,0,0,0,1,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,30660,0,M404,,0,0,0,0,M404,1,3,10,30660,,29C095,0,0,0,1,0,1,0,2,50,2,50,2,6,,CL,,,,281,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,"TRAIN GSCOCC-19, ON DUTY AT 1000 AM OUT OF ARMOURDALE, WAS IN ROUTE TO THE COFFEYVILLE SUB.  LARGE R",OCKS ROLLED INTO THEIR TRAIN AT APPROXIMATELY MP 3 OF KCT TRACK.  THE CONDUCTOR REPORTED THERE WAS A,N AUTOMOBILE-SIZED BOULDER ON CAR UP90109.  NO DERAILMENT.  KCT TRACK DAMAGE = $0,,,,,,,,,,,,,0,39.088298,-94.561152,2,2,P,,,K C TERMINAL KCT,
20,3,BNSF,HL0320103,,,,,20,3,BNSF,HL0320103,,,20,3,3,6,26,PM,1,0,0,0,0,,THAYER,339.7,29,45,3,1,8,R,WTHA,1,550,4,Y,7803,1,0,2,BNSF,913089,6,Y,BNSF,913089,6,Y,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5919,30000,E64C,,0,0,0,0,E64C,2,1,8,35919,,29C149,0,0,0,1,0,1,1,2,56,2,56,1,6,,CL,,,,134,,2020,0,0,0,0,0,0,OREGON,149,,,,N,OTH,000-000-000,W-THATHA2-03 DERAILED 5 RAILCARS WHILE SHOVING YARD TRACK 7803 DUE TO A WORN FLANGE ON RAILCAR.  NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.526278,-91.538637,2,5,K,,,THAYER SOUTH,
